,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
3864,apple iphone xr a2105 64gb  (unlocked) ,299.99,,,used,"“scuffs and scratches from normal use, see photos for cosmetic condition”",6425.0,99.7,30 days returns
3865,apple iphone x - 64gb - silver (unlocked) a1901 (gsm) ,290.0,,,used,,560.0,98.8,Seller does not accept returns
3866,apple iphone 7 - 128gb - rose gold  (unlocked) a1779 mint,118.8,,,used,“mint”,28.0,96.7,30 days returns
3867,apple iphone 7 plus rose gold | 128gb | unknown locked | grade f | read,150.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3868,iphone 5 apple 16gb white & silver verizon cell phone smartphone,54.99,,free 3 day shipping,used,,2970.0,100.0,14 days returns
3869,apple iphone 6 plus - 16gb - space gray (unlocked) a1522 (cdma   gsm),140.0,,free 3 day shipping,used,"“verizon unlocked passed apple service test! battery is at 99% serial number:f2lpps4eg5qf imei: 354392069533076 meid:35439206953307 with car mount magnet and incipio rubber case (case has wear, but iphone is in great shape as a result!) there is a tiny screen anomoly in upper left hand corner see marked photo!”",55.0,100.0,Seller does not accept returns
3870,apple iphone x/xr 64gb 256gb unlocked verizon at&t t-mobile spectrum all colors,180.0,,,used,"“phones are in mint condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",5157.0,99.3,30 days returns
3871,sprint apple iphone 13 pro 128gb mned3ll/a 15.4 alpine green complete - bad ,749.99,,free 3 day shipping,for parts or not working,,52984.0,99.4,30 days returns
3872,"iphone 13 pro max 6.7"" case matte clear back with soft tpu edge phone cover",19.62,,,new,,618.0,98.2,30 days returns
3873,"iphone 13 pro max 6.7"" case ring holder flexible tpu protective cover white",23.3,,,new,,618.0,98.2,30 days returns
3874,apple iphone 6s - 64gb - space gray a1688 (cdma + gsm) smartphone fully unlocked,83.02,,,used,"“phone has minor scratch on rear panel , otherwise , phone is in excellent condition”",2253.0,99.4,30 days returns
3875,for iphone pro 11 max 6.7' screen protector 9h hard clear tempered glass 3-pack,9.99,,,new,,531.0,98.3,60 days returns
3876,iphone 11 pro max case military grade protection cover full body rugged bumper,9.99,,,new,,919.0,95.7,60 days returns
3877,apple iphone xr case heavy duty ring kickstand premium protection cover black us,9.99,,,new,,487.0,95.8,60 days returns
3878,for iphone 8 plus case / iphone 7 plus cover shockproof protective hybrid rugged,14.99,,,new,,919.0,95.7,60 days returns
3879,apple iphone se - 64gb - rose gold (unlocked) a1662 (cdma + gsm),224.0,,free 3 day shipping,used,,904.0,100.0,Seller does not accept returns
3880,apple iphone 7 crystal clear screen protector friendly full glass anti-shock 2pc,14.99,,,new,,919.0,95.7,60 days returns
3881,for apple iphone 11 glitter purple case 6.1inch shockproof soft protective cover,10.44,,,new,,1814.0,98.8,30 days returns
3882,vtg apple iphone 4 16gb white model a1349 cell phone telephone ,,,,used,,1075.0,100.0,Seller does not accept returns
3883,iphone 7 unlocked (cdma + gsm) 32gb black | near mint,113.0,,,used,“near mint condition: screen is 100% flawless. any wear on the frame will be negligible.”,22050.0,99.6,60 days returns
3884,apple iphone 13 pro max 128gb green real dual sim hong kong a2644 5g unlocked,1.0,,,new,,1062.0,100.0,Seller does not accept returns
3885,apple iphone 6 plus - 16gb - space gray (at&t) a1522 (gsm),,,,used,,152.0,,Seller does not accept returns
3886,apple iphone 7 a1660 t-mobile & sprint clean imei good condition tw-148,89.97,,,used,"“unit powers up with good lcd, touch-screen, camera, usb charge port, vibration, loudspeakers, buttons, headphone jack and has been data wiped. this device has a clean imei/esn and can be activated with the carrier mentioned in the title. does not include a wall charger, original accessories or sim cards (sim card trays or stylus pens may not be included. please check photos). tested for key functionality: r2/ready for resale.”",43241.0,99.7,30 days returns
3887,apple iphone 5s  16gb 32gb 64gb black gold silver original ios unlocked 4g phone,95.0,,,open box,"“no scratch , the same as new.run ios 12”",0.0,,Seller does not accept returns
3888,"iphone 13 pro max 6.7"" case ring holder flexible tpu protective cover white",23.3,,,new,,618.0,98.2,30 days returns
3889,iphone 11 / 11 pro max case scratch-resistant tpu hybrid armor kickstand red 📱,15.49,,,new,,919.0,95.7,60 days returns
3890,apple iphone 6s - 64gb - space gray a1688 (cdma + gsm) smartphone fully unlocked,83.02,,,used,"“phone has minor scratch on rear panel , otherwise , phone is in excellent condition”",2253.0,99.4,30 days returns
3891,iphone 11 pro /iphone 11 pro max case anti-drop heavy duty holster kickstand red,16.99,,,new,,919.0,95.7,60 days returns
3892,apple iphone 6 - 64gb - gold (verizon) a1549 (cdma + gsm),100.0,,,used,,283.0,100.0,Seller does not accept returns
3893,apple iphone se 2020/ 7/ 8 case premium tpu shock-resistant defense kickstand  ,14.99,,,new,,919.0,95.7,60 days returns
3894,apple iphone 8 - 64gb - space gray (verizon) a1863 (cdma + gsm) read description,85.0,,,used,,122.0,100.0,Seller does not accept returns
3895,lot of 3 apple iphone 5s a1533 unlocked 16gb check imei poor condition 3-089,82.99,,,used,"“these units have spotting/discoloration on the lcds. units power up with good touch-screen, usb charge port and have been data wiped. please check the imei/esn if you intend to activate these units (see pictures for reference). listing does not include a charger, original accessories or sim cards (sim card trays may not be included). tested for key functionality: r2/ready for resale.”",43241.0,99.7,30 days returns
3896,new apple iphone 6s 64gb unlocked space gray smartphone a1688 (cdma + gsm),222.88,,free 3 day shipping,new,,168.0,97.1,30 days returns
3897,apple iphone x/xs 64gb 256gb unlocked verizon at&t t-mobile page plus cricket 4,190.08,,,used,"“phones are in mint condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",6203.0,99.9,30 days returns
3898,very good used iphone 7 plus 32gb verizon unlocked gsm silver good a1661,179.95,,free 3 day shipping,used,"“device is in very good used cosmetic condition with light to normal signs of cosmetic wear. color is silver. device is in 100% working condition. it has been extensively tested and found to be fully functional. apple’s limited warranty expired. 32gb. clean esn for verizon wireless. device is factory unlocked for gsm network use as well. this is the larger 5.5"" display. this device will not work with other cdma networks such as sprint, boost, and virgin mobile.”",103382.0,99.4,30 days returns
3899,apple iphone xr a2105 64gb  (unlocked) ,299.99,,,used,"“scuffs and scratches from normal use, see photos for cosmetic condition”",6425.0,99.7,30 days returns
3900,apple iphone x - 64gb - silver (unlocked) a1901 (gsm) ,290.0,,,used,,560.0,98.8,Seller does not accept returns
3901,apple iphone 7 plus rose gold | 128gb | unknown locked | grade f | read,150.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3902,iphone 5 apple 16gb white & silver verizon cell phone smartphone,54.99,,free 3 day shipping,used,,2970.0,100.0,14 days returns
3903,"iphone 13 pro max 6.7"" 2021 case soft silicone shockproof protective cover blue",27.99,,,new,,478.0,97.7,30 days returns
3904,apple iphone x case holster kickstand premium tpu pc flexible slim fit cover 🔥,16.99,,,new,,919.0,95.7,60 days returns
3905,apple iphone 6 plus - 16gb - space gray (unlocked) a1522 (cdma   gsm),140.0,,free 3 day shipping,used,"“verizon unlocked passed apple service test! battery is at 99% serial number:f2lpps4eg5qf imei: 354392069533076 meid:35439206953307 with car mount magnet and incipio rubber case (case has wear, but iphone is in great shape as a result!) there is a tiny screen anomoly in upper left hand corner see marked photo!”",55.0,100.0,Seller does not accept returns
3906,apple iphone x/xr 64gb 256gb unlocked verizon at&t t-mobile spectrum all colors,180.0,,,used,"“phones are in mint condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",5157.0,99.3,30 days returns
3907,sprint apple iphone 13 pro 128gb mned3ll/a 15.4 alpine green complete - bad ,749.99,,free 3 day shipping,for parts or not working,,52984.0,99.4,30 days returns
3908,apple iphone 6 plus 16gb gold a1522 (unlocked) damaged see details rd0374,51.25,,,for parts or not working,"“for parts/repair
this is a damaged device
it should be noted that a damaged unit can go from bad to worse so be aware that other issues can arise. this is being sold as is.

listing title contains important information:
brand, model, storage capacity, model # and (network carrier) the network carrier will be in parentheses in the title. please be sure to check the title for this information.

we do not issue partial refunds on damaged items
you have 60 days to return the item for a full refund. returns are free if you are in the united states.

damage description:

the backlight is damaged, some areas are very bright whereas others are too dim. 
battery health: 94%

cosmetic condition:
screen: heavy scratches
body: light scratches
be sure to look through the photos so you can see the condition of this device.

included:
battery included unless noted in damage description

not included:
charger, manual, sd card, sim card”",136917.0,98.8,30 days returns
3909,"iphone 13 pro max 6.7"" case matte clear back with soft tpu edge phone cover",19.62,,,new,,618.0,98.2,30 days returns
3910,apple iphone 7 - 128gb - jet black cricket wireless,90.0,,,used,“good condition cricket wireless”,110.0,100.0,14 days returns
3911,apple iphone 11 pro 64gb 256gb 512gb unlocked all colors - face id does not work,479.99,,,excellent - refurbished,“device is in excellent overall condition. looks like new at first glance without any dents. there are no visible screen scratches. lcd does not have any dead or stuck pixels. the display is clear without any halo or screen burn. it has passed our 30+ points inspection and proven 100% functional except for the face recognition/id (does not work). the device can be unlocked with a password in lieu of face id. comes in retail or generic/gift box with ul certified charger and cable (mfi for apple products)”,44011.0,99.0,30 days returns
3912,apple iphone 6 - 16gb space gray (verizon),80.0,,,used,,770.0,100.0,Seller does not accept returns
3913,iphone se 2 / 7 / 8 hd clarity tempered glass screen protector anti-shock 3pc ,14.99,,,new,,919.0,95.7,60 days returns
3914,apple iphone 11 case holster premium pc kickstand luxury stylish cover black new,16.49,,,new,,919.0,95.7,60 days returns
3915,apple iphone xr - 64gb - (product)red (verizon) a1984 (cdma + gsm),290.0,,free 3 day shipping,used,,58.0,100.0,30 days returns
3916,lot of 26 phones for parts only 🌟 iphone samsung lg zte moto sanyo zte 🌟,149.0,,,for parts or not working,“these phones are sold as-is with no warranty for parts only.”,15.0,100.0,30 days returns
3917,used silver apple iphone 8 64gb a1905 at&t or cricket only phone,144.95,,free 3 day shipping,used,“device is in used cosmetic condition with normal to heavier wear. device is in 100% working condition. it has been extensively tested and found to be fully functional. apple limited warranty information is not available. device is locked for use with at&t or cricket wireless only and cannot be used with other gsm networks! 64gb.”,103382.0,99.4,30 days returns
3918,,,,,,,,,
3919,iphone 11 case full body rugged case anti-scratch screen protector purple cover,29.99,,,new,,618.0,98.2,30 days returns
3920,apple iphone 6 a1549 (space gray) - 64gb - verizon,55.25,,,used,,132944.0,99.7,30 days returns
3921,apple iphone 5 gen - 8gb - pink a1532 ,19.99,,,for parts or not working,,1272.0,99.7,Seller does not accept returns
3922,original apple iphone 8 64gb unlocked gold at&t t-mobile verizon a1863(gsm+cdma),309.88,,free 3 day shipping,new,,168.0,97.1,30 days returns
3923,apple iphone 12 - 128gb - (unlocked)  ✅ 1 year warranty ✅  white ✤new sealed✤(w),719.95,10 sold,free 3 day shipping,new,,25297.0,100.0,30 days returns
3924,"apple iphone 7 plus 32gb/128gb/256g 4g lte ios smartphone at&t, sprint, t-mobile",114.99,,free 3 day shipping,used,"“good condition, comes with generic fast charger + usb cable.”",12259.0,97.0,30 days returns
3925,"iphone 13 pro max 6.7"" case bumper shockproof soft silicone cover purple pink",24.99,,,new,,618.0,98.2,30 days returns
3926,apple iphone xr red 64gb a1984 lte gsm cdma verizon unlocked - very good,236.99,,,very good - refurbished,“this device is in excellent condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case of the device may have some light scratches or scuffs.”,,,30 days returns
3927," apple iphone 6 a1549 gold 64gb 4.7"" verizon smartphone small crack and burn-in",61.2,,,for parts or not working,"“requires power supply/ac adapter, not included power on tested, defective, see condition description scroll down to read additional information in description by purchasing this item you understand that the item condition is for parts or not working: an item that does not function as intended and is not fully operational. this includes items that are defective in ways that render them difficult to use, items that require service or repair, items missing essential components or items whose operational condition is unknown because they cannot be tested due to missing parts or know how. see the listing for full details. all sales final, no returns allowed”",5479.0,99.6,Seller does not accept returns
3928,apple iphone 6 | tfw | grade b | read,70.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3929,"iphone 13 pro max 6.7"" case shockproof full-body protective phone cover",25.99,,,new,,622.0,98.5,30 days returns
3930,apple iphone 6s - 16gb - silver (unlocked) a1633 (cdma + gsm),,,,new,,5.0,100.0,Seller does not accept returns
3931,sealed apple iphone 8 fully unlocked 64gb silver smartphone gsm/cdma,305.59,,,new,,190.0,98.6,30 days returns
3932,new apple iphone 8 unlocked 64gb silver smartphone a1863 (cdma + gsm),305.59,,,new,,190.0,98.6,30 days returns
3933,apple iphone x 128gb black parts only,129.06,,,for parts or not working,,69.0,100.0,30 days returns
3934,apple iphone 6 - 16gb 32gb 64gb 128gb - unlocked verizon - good condition,72.99,,,good - refurbished,"“devices come in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54836.0,99.4,60 days returns
3935,apple iphone 4 - 16gb - black (at&t) a1332 (gsm),20.0,,,used,,345.0,100.0,30 days returns
3936,apple iphone xs - 512gb - gold (unlocked) a1920 (cdma + gsm) clean imei - read,449.99,,,used,"“tested. works. screen is chipped/broken on the left top corner. also, has a crack across the center of the screen. clean imei, clean icloud. includes case, never been used earphones, usb power adapter, and original box. no usb cord. please view pictures for details of condition.”",10988.0,100.0,30 days returns
3937,apple iphone 8 64gb space gray at&t locked grade c mq6v2ll/a no sim scratches,138.95,,,used,"“this is a pre-owned apple iphone 8. the unit has been wiped and the ios has been re-installed. item shows some minor signs of wear and scratches but in overall, grade c condition. (tested for key functions, r2/ready for resale).  pictures are of the actual unit listed. - tested for key functions, r2/ready for resale”",7738.0,99.2,30 days returns
3938,apple iphone 7 plus 128gb t-mobile locked very good condition,154.95,,,very good - refurbished,"“100% fully functional - very good cosmetic condition. very minimal signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 7 plus smartphones with a storage capacity of 128gb and your choice of color from (product)red, gold, jet black, matte black, rose gold, silver. they are also network locked to t-mobile only and cannot be unlocked for use on other networks. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82278.0,98.4,60 days returns
3939,apple iphone xr - 64gb - (unlocked) - works great -  (#9022),197.99,,,used,,5442.0,100.0,30 days returns
3940,apple iphone 7 - 128gb -rose gold unlocked ,119.99,,,used,,2591.0,100.0,30 days returns
3941,excellent condition apple iphone 5c 8gb/ 16gb /32gb factory gsm unlocked at&t,53.0,,,used,“please check with your provider before purchasing to see if this is compatible with your desired network. overall excellent condition .charger and cable included. phones are 100% tested & fully functional.”,18736.0,95.1,30 days returns
3942,apple iphone 6 16gb - at&t | grade b- | read,45.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3943,apple iphone 4s - 16gb - white (at&t) a1387 (cdma + gsm),29.99,,,used,"“item is in fair to good condition. it has some light scratches on the screen and around the housing. item functions normally, and battery holds a great charge still. item comes with phone and charging cable. item does not come with charging brick.”",50.0,100.0,30 days returns
3944,apple iphone 8 - 64gb - space gray (metro) a1897 (gsm)read,,,,for parts or not working,,4.0,100.0,Seller does not accept returns
3945,apple iphone 6s - 16gb - space gray (unlocked) a1633 (cdma + gsm),80.0,,,used,,1.0,,Seller does not accept returns
3946,apple iphone 7 - 32gb - black (at&t) a1778 (gsm),100.0,,,used,,12.0,100.0,Seller does not accept returns
3947,apple iphone 6 (locked) smart phone 16gb **no cords**,30.5,,,used,“fully tested and in working condition **no cords**”,2523.0,100.0,30 days returns
3948,apple iphone 6 | 16gb | at&t | grade b- | read,60.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3949,iphone 8/7/6 case hybrid cover full body premium screen protector ring kickstand,14.24,,,new,,487.0,95.8,60 days returns
3950,"iphone xs max clear case anti-drop shockproof slim thin cover bumper black 6.5""",23.43,,,new,,744.0,95.4,60 days returns
3951,"iphone xs max clear case anti-drop shockproof slim thin cover bumper black 6.5""",23.43,,,new,,744.0,95.4,60 days returns
3952,iphone 13 pro max case soft silicone bumper magnetic car protective cover,27.99,,,new,,478.0,97.7,30 days returns
3953,iphone se 2020 8 7 case soft rubber premium shockproof defender slim cover clear,13.29,,,new,,487.0,95.8,60 days returns
3954,iphone xr / xs / x / xs max hd transparent glass screen protector anti-shock 4pc,13.49,,,new,,919.0,95.7,60 days returns
3955,apple iphone 8 - 64gb - space gray a1905 gsm unlocked ~mrf~ very good!,149.99,307 sold,free 3 day shipping,used,"“devices are 100% functional. tested by our experienced technicians in an authorized refurbishment facility! overall condition is good, device may contain signs of use such as scratches, nicks, dents. , this device will include white boxes, a generic charger.headphones & sim cards will not be included.”",10672.0,98.8,30 days returns
3956,apple iphone x xs xr hd tempered glass screen protector anti-bubbles cover 1pc🤳,9.99,,,new,,531.0,98.3,60 days returns
3957,apple iphone 8 unlocked 64gb gray smartphone - unused & sealed in original box,305.59,,,new,,190.0,98.6,30 days returns
3958,apple iphone 8 64gb unlocked gold smartphone  - c grade,170.0,,,used,“the phone is in good condition. the screen will show some small scratches. the body will have small scuffs and signs of use”,21921.0,97.6,30 days returns
3959,apple iphone 6 - 16gb - space gray (unlocked) (read description),49.0,,,used,,24.0,100.0,30 days returns
3960,full body bumper iphone xr case w/ built-in screen protector slim dustproof,34.94,26 sold,,new,,1601.0,97.1,60 days returns
3961,apple iphone 13 pro max - 128gb 256gb 512gb - all colors - good condition,839.0,,,good - refurbished,"“this device looks like a normal used device, and may have a few minor dings, scratches, or discoloration. all functionalities are working 100% and it has been detailed, cleaned, erased, and is ready for a new home!”",8405.0,99.5,60 days returns
3962,"apple iphone 6 plus, fully unlocked | 16 gb, gray, 5.5 in | a1522 |",72.99,,,used,"“carrier compatibility: fully unlocked.  this device shows signficant signs of usage. there will be noticeable scratches, dings and scuffs. however, there are no cracks, no casing separation or bending. the screen shows a faint shadow.”",47596.0,98.4,60 days returns
3963,apple iphone 8 plus 64gb 256gb verizon sprint at&t t-mobile very good,259.0,,,very good - refurbished,“fully tested and reverted to factory settings by our on-site technicians. very good – this product will present light scratches and signs of wear and tear.”,2396.0,99.4,30 days returns
3964,iphone x xs xr xs max anti-fingerprint clear 3d glass screen protector black 2pc,9.99,,,new,,919.0,95.7,60 days returns
3965,iphone 7+ 8+  plus case clear soft tpu cover protective anti scratch bumper hd,13.99,,,new,,919.0,95.7,60 days returns
3966,"iphone 13 pro max 6.7"" case ring stand holder kickstand protective cover green",34.5,,,new,,622.0,98.5,30 days returns
3967,apple iphone 6 16gb 64gb 128gb unlocked verizon t-mobile metro-pcs dtc wireless,56.25,,,used,"“phones are in good condition. fully tested and restored to factory settings. stock photos, you will receive a device described based on your selection; see details in description section below.”",4131.0,99.2,30 days returns
3968,apple iphone 6 plus - 64gb - silver (unlocked) a1522 (gsm) (ca),210.0,,,used,,7.0,100.0,Seller does not accept returns
3969,iphone se 2 / 7 / 8 hd clarity tempered glass screen protector anti-shock 3pc ,14.99,,,new,,919.0,95.7,60 days returns
3970,apple iphone 7 32gb gold (read description) as-is!,59.99,,free 3 day shipping,for parts or not working,“this phone is in good overall shape but will be sold as-is. imei is in the photos.”,14570.0,99.8,30 days returns
3971,apple iphone xr -64gb- black (unlocked) smartphone ,239.95,,free 3 day shipping,used,"“factory unlocked, will work with any gsm network worldwide. this phone is in poor condition with heavy scratching on the back, heavy scuffing on the back, heavy scratching on the screen, and scuffs on the corners. this phone is fully functional. phone only!    #1407”",22258.0,98.6,30 days returns
3972,apple iphone 7 - 32gb - black (at&t) ,79.99,,,used,,0.0,,Seller does not accept returns
3973,iphone 6 plus case clear pink protective cover hybrid scratch resistant bumper,19.97,,,new,,1544.0,97.1,60 days returns
3974,apple iphone 13 256gb midnight verizon unlocked - new & sealed,912.99,,,new,,54836.0,99.4,60 days returns
3975,parts only apple iphone 7 a1660 ic5790 e3085a  as is parts only w/case,23.99,,,for parts or not working,,407.0,100.0,Seller does not accept returns
3976,apple iphone 7 32gb fully unlocked (gsm+cdma) at&t t-mobile verizon gold,129.99,,,open box,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. fully unlocked: fully functional with every gsm / cdma network carrier such as verizon, t-mobile, at&t, sprint, metro, cricket wireless etc. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6910.0,100.0,60 days returns
3977,apple iphone 5 (a1428) smartphone - asis - (a1428-41) clean screen won’t power,9.89,,,for parts or not working,,2751.0,99.5,30 days returns
3978,apple iphone 7 a1660 mnad2ll/a white 32gb t mobile dual tone flash smartphone,82.77,,free 3 day shipping,used,“pre-owned in good cosmetic condition. items has been cleaned. it will arrive odor free.”,2192.0,99.6,30 days returns
3979,11 pro iphone case stylish tpu fashion ring kickstand shockproof back hard cover,9.99,,,new,,531.0,98.3,60 days returns
3980,apple iphone se 2/7 /8 glass screen protector case heavy duty kickstand black 🤳,9.99,,,new,,919.0,95.7,60 days returns
3981,apple iphone 8 plus - 64gb - silver (verizon) a1864 (cdma + gsm),250.0,,,used,,38.0,100.0,Seller does not accept returns
3982,apple iphone 6 | unknown carrier - grade c- | read,65.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3983,apple iphone 6 | carrier unknown | grade c+ | read,55.0,,,used,"“note: phone has had basic testing done, see test sheet provided. carrier listed is what the phone was originally sold with. we do not guarantee the phone will still be compatible with the carrier listed. please contact your provider to check comparability with this phone before making a purchase.”",5691.0,99.3,30 days returns
3984,apple iphone 6s - 128gb - rose gold (unlocked) a1688 (cdma + gsm),,,,new,,0.0,,Seller does not accept returns
3985,apple iphone 6s 32gb - space gray - unlocked ios 11.2.6 excellent,110.0,,,used,,1245.0,100.0,Seller does not accept returns
3986,apple iphone 11 64gb yellow unlocked mwk32ll/a * 2 apple cases * works great *,349.99,,,used,“all functions work great. screen in excellent condition. includes two original apple cases: a black silicone case and a clear case. back glass has cracks which are easily covered by a case.”,1547.0,100.0,Seller does not accept returns
3987,apple iphone 8 plus 256gb silver fully unlocked t-mobile at&t verizon a1864 ,999.0,,,used,"“us warranty. a grade great condition! fully tested and restored to factory settings by trained expert technicians, iphone is restored, refurbished in excellent\great condition. includes full 30-day warranty. comes with a mfi certified charging/data cable and ul certified charger. very very clean, fully functional.”",10301.0,98.2,30 days returns
3988,"iphone 6s, space gray, 16gb, model a1688, reset, unlocked, iob",89.0,,,used,"“in excellent condition with no scratches or chips, operates perfect, reset”",1143.0,100.0,Seller does not accept returns
3989,"iphone 11 case 6.1"" tpu shockproof screen protector tempered glass 1 pack",9.99,,,new,,531.0,98.3,60 days returns
3990,apple iphone xr case heavy duty ring kickstand premium protection cover black us,9.99,,,new,,487.0,95.8,60 days returns
3991,iphone 7 - 32gb - black - unlocked ,100.0,,,used,"“good condition. some light scratches on the frame, and sim tray is not all the way in”",1408.0,98.5,Seller does not accept returns
3992,iphone 6s plus 16gb 32gb 64gb 128gb unlocked t-mobile at&t verizon | good,113.0,,,good - refurbished,"“this product has been determined fully functional by our industry leading functionality inspection. mfi certified lightning cable and ul approved power adapter are included. this product will not come in its original packaging; headsets, sim card and manual will not be included. for additional details including carrier compatibility please see item description. the item shows moderate wear and is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to good condition by qualified sellers. the item includes original or new accessories and will come in a new generic packaging. see the seller's listing for full details.”",22050.0,99.6,60 days returns
3993,apple iphone 8 - 64gb - gray unlocked  (gsm) bad home button 453,139.0,,,used,"“home button on phone doesnt work, fully unlocked and mint cosmetic condition”",61033.0,100.0,30 days returns
3994,excellent apple iphone se 64gb silver unlocked gsm at&t t-mobile cricket ultra ,289.95,,,used,“excellent (4 out of 5) condition. phone has light signs of wear with light scratches on the screen and/or very light small scuffs. item is ready for activation on all gsm carrier in the usa and world wide.these networks include: att tmobile lycamobile h20 etc etcno contract required. just insert your sim and you will be good to go. the phone has been checked for functionality and is fully functional 100%*****comes phone only. no accessories*****. 60 day warranty does not cover self damage or abuse.guaranteed clean esn.will not work with cdma carriers like verizon sprint or boost.”,1223.0,100.0,30 days returns
3995,apple iphone 5 - 16gb - black & slate a1428,16.9,,,for parts or not working,,194.0,100.0,Seller does not accept returns
3996,apple iphone 6s 128gb gold at&t screen cracked,149.99,,,for parts or not working,,779.0,100.0,30 days returns
3997,apple iphone 7 - 32gb - black unlocked a1660 ios 14.5.1 os 14 clean imei world,189.99,,free 3 day shipping,used,,10763.0,100.0,30 days returns
3998,iphone se 2nd gen - straight talk only - 64gb - black - good,167.0,,,good - refurbished,"“this device is ready to activate on straight talk.  it cannot be unlocked for use on other carriers.  this device looks like a normal used device, with few minor dings, scratching, or discoloration.  it may have a few screen (glass) imperfections and has all functionalities working 100%.   it is detailed, cleaned, erased, and ready for a new home!”",8405.0,99.5,60 days returns
3999,apple iphone 13 pro max - 128gb - sierra blue (at&t),960.0,,,new,,154.0,100.0,Seller does not accept returns
4000,apple iphone 7 - 128gb - black (verizon) a1660 (cdma  gsm) + box + used otterbox,119.99,,,used,“please read description and see photos”,1211.0,100.0,Seller does not accept returns
4001,iphone 6 pink,20.0,,,for parts or not working,“the phone is not in good conditions. the screen has cracks everywhere. bottom left of the screen is chipped.the edges of the phone has some marks. the back of the phone is in fair condition. the camera has not been tested. the screen has lines all over.”,868.0,100.0,Seller does not accept returns
4002,apple iphone 13 pro max a2484 128gb t-mobile check imei fair -rj7707,807.94,,,for parts or not working,"“this unit has a battery health of 100%. unit powers up with good lcd, touch-screen, camera, usb charge port, vibration, loudspeakers, buttons, headphone jack, and has been data wiped. this unit has a bad esn. listing does not include original accessories, sim cards or a charger (sim card trays or stylus pens may not be included. please check photos). tested for key functionality: r2/ready for resale.”",28847.0,100.0,30 days returns
4003,apple iphone 11 pro gold 512gb a2160 lte gsm cdma verizon unlocked - very good,544.99,,,very good - refurbished,“this device is in excellent condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case of the device may have some light scratches or scuffs.”,664.0,96.6,30 days returns
4004,apple iphone 8 plus - 256gb - factory unlocked - very good condition,289.99,62 sold,,used,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",27638.0,96.8,60 days returns
4005,apple iphone 8 - 64gb - (at&t) a1905 (gsm),149.95,,free 3 day shipping,used,,2393.0,100.0,30 days returns
4006,iphone 11 case clear glitter diamond shockproof protective flexible phone cover,22.99,,,new,,618.0,98.2,30 days returns
4007,apple iphone xr red 128gb a1984 lte gsm cdma verizon unlocked - very good,252.99,,,very good - refurbished,“this device is in excellent condition. it’s thoroughly tested and is 100% functional. cosmetically the screen and case of the device may have some light scratches or scuffs.”,,,30 days returns
